ID,TYPE,TITLE,DESC,ORG,URL
15125891,API,국회 국회사무처_OPEN API 전체 현황,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125891/openapi.do
15125892,API,국회 국회사무처_국회 기자회견장 사용현황,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125892/openapi.do
15125893,API,국회 국회사무처_국회 및 국회사무처 소관 법인별 보조금 예산,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125893/openapi.do
15125894,API,국회 국회사무처_국회 보유 자산(건물),국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125894/openapi.do
15125895,API,국회 국회사무처_국회 보유 자산(전체),국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125895/openapi.do
15125896,API,국회 국회사무처_국회 보유 자산(토지),국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125896/openapi.do
15125897,API,국회 국회사무처_국회 시설물 안내,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125897/openapi.do
15125898,API,국회 국회사무처_국회개방행사 일정,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125898/openapi.do
15125899,API,국회 국회사무처_국회뉴스ON_국회는 지금,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125899/openapi.do
15125900,API,국회 국회사무처_국회뉴스ON_국회동향기타,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125900/openapi.do
15125901,API,국회 국회사무처_국회뉴스ON_그건 이렇습니다,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125901/openapi.do
15125902,API,국회 국회사무처_국회뉴스ON_발행물 및 보고서,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125902/openapi.do
15125903,API,국회 국회사무처_국회뉴스ON_보좌진 이야기,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125903/openapi.do
15125904,API,국회 국회사무처_국회뉴스ON_부의장동향,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125904/openapi.do
15125905,API,국회 국회사무처_국회뉴스ON_사무총장동향,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125905/openapi.do
15125906,API,국회 국회사무처_국회뉴스ON_상임위·본회의,국회 의정활동 정보는 국회가 보유·관리하는 각종 정보와 국회 회의록을 체계적·효과적으로 등록·공개·제공을 통해 국민의 알권리 및 국회 정보 이용권을 보장하기 위한 정보입니다,국회 국회사무처,https://www.data.go.kr/data/15125906/openapi.do
